,gameID,playerID,decision,savePercentage,PPSave%,evenSave%,play_id,strength,gameWinningGoal,emptyNet,PKSavePercentage
37017,2005021014.0,8462152.0,W,93.33333333,100.0,91.66666667,2012020193_305,Even,False,False,100.0
37152,2005020323.0,8468481.0,L,89.28571429,80.0,90.47619048,2013020053_211,Even,False,False,100.0
37154,2005020035.0,8460612.0,L,90.32258065,85.71428571,93.75,2013020053_299,Power Play,False,False,100.0
37161,2005020768.0,8460703.0,W,100.0,100.0,100.0,2013020457_108,Even,False,False,100.0
37163,2005020333.0,8467391.0,L,87.87878788,75.0,89.28571429,2013020457_204,Even,False,False,100.0
37272,2005020413.0,8458562.0,L,93.33333333,83.33333333,100.0,2012020240_299,Even,True,False,100.0
37271,2005020364.0,8448535.0,W,97.36842105,88.88888889,100.0,2012020240_297,Even,False,False,100.0
37268,2005020112.0,8467453.0,W,85.71428571,85.71428571,84.61538462,2012020240_224,Even,False,False,100.0
37267,2005020112.0,8459432.0,L,87.23404255,73.33333333,92.59259259,2012020240_95,Even,False,False,100.0
37266,2005020454.0,8462044.0,W,91.66666667,90.0,92.30769231,2012020240_17,Even,False,False,100.0
37265,2005020454.0,8460715.0,L,90.625,75.0,95.23809524,2013020215_208,Even,False,False,100.0
37264,2005021057.0,8464999.0,W,78.94736842,83.33333333,75.0,2013020215_62,Even,True,False,100.0
37263,2005021057.0,8460712.0,L,87.5,81.25,90.0,2013020215_18,Even,False,False,100.0
37261,2005020938.0,8455710.0,W,89.28571429,83.33333333,90.47619048,2012020453_180,Even,False,False,100.0
37259,2005020403.0,8469529.0,L,86.66666667,83.33333333,86.95652174,2012020453_173,Even,True,False,100.0
37254,2005020663.0,8469461.0,W,92.30769231,87.5,92.5,2012020257_242,Even,False,False,100.0
37252,2005020525.0,8469658.0,L,89.47368421,88.23529412,89.47368421,2012020257_221,Even,False,False,100.0
37251,2005021118.0,8462147.0,L,97.61904762,100.0,96.42857143,2012020257_219,Even,False,False,100.0
37250,2005021118.0,8458568.0,W,96.42857143,100.0,94.44444444,2012020257_54,Even,False,False,100.0
37249,2005020928.0,8460703.0,L,95.0,83.33333333,100.0,2013020857_325,Even,True,False,100.0
37248,2005020928.0,8469658.0,W,100.0,100.0,100.0,2013020857_117,Even,False,False,100.0
37246,2005021045.0,8460712.0,L,76.19047619,60.0,81.25,2013020765_219,Even,False,False,100.0
37244,2005021032.0,8470140.0,W,87.80487805,66.66666667,93.10344828,2013020765_149,Short Handed,False,False,100.0
37243,2005021032.0,8455710.0,L,80.0,71.42857143,77.77777778,2013020765_138,Power Play,False,False,100.0
37275,2005021029.0,8462161.0,L,92.5,66.66666667,100.0,2013020519_167,Even,False,False,100.0
37276,2005021029.0,8466141.0,W,93.33333333,85.71428571,94.73684211,2013020519_206,Power Play,False,False,100.0
37277,2005020596.0,8447687.0,L,91.89189189,66.66666667,96.55172414,2013020519_324,Even,True,False,100.0
37304,2005020134.0,8458988.0,L,91.66666667,88.88888889,92.0,2013021207_163,Even,False,False,100.0
37319,2005021127.0,8470140.0,W,95.0,90.0,96.42857143,2012020307_134,Even,False,False,100.0
37318,2005020636.0,8460712.0,W,96.42857143,100.0,95.23809524,2012020307_93,Even,False,False,100.0
37316,2005020362.0,8467391.0,L,85.71428571,71.42857143,90.0,2012020307_38,Even,False,False,100.0
37313,2005020145.0,8468481.0,L,93.75,75.0,95.65217391,2012020198_232,Even,True,False,100.0
37311,2005021160.0,8460715.0,L,89.36170213,0.0,90.24390244,2012020198_101,Even,False,False,100.0
37310,2005020543.0,8462055.0,W,100.0,100.0,100.0,2012020198_61,Even,False,False,100.0
37307,2005020036.0,8460516.0,L,91.17647059,80.0,95.65217391,2012020198_8,Even,False,False,100.0
37305,2005020380.0,8468550.0,W,100.0,100.0,100.0,2013021207_177,Even,True,False,100.0
37303,2005020134.0,8467913.0,W,96.42857143,80.0,100.0,2013021207_155,Power Play,False,False,100.0
37280,2005021207.0,8462161.0,W,97.91666667,100.0,97.36842105,2013020577_97,Even,False,False,100.0
37302,2005020842.0,8465093.0,W,90.69767442,81.25,95.65217391,2013021207_121,Power Play,False,False,100.0
37298,2005020105.0,8467391.0,W,93.33333333,71.42857143,100.0,2013020011_84,Power Play,False,False,100.0
37296,2005020687.0,8468481.0,L,84.0,50.0,85.71428571,2013020011_15,Even,False,False,100.0
37294,2005020658.0,8468685.0,L,88.88888889,80.0,90.0,2012020429_97,Even,False,False,100.0
37291,2005020350.0,8469529.0,W,80.0,0.0,81.25,2012020429_58,Short Handed,False,False,100.0
37286,2005020054.0,8470320.0,W,92.85714286,100.0,88.23529412,2012020501_92,Even,True,False,100.0
37285,2005020054.0,8448535.0,L,76.0,72.72727273,76.92307692,2013021178_96,Even,True,False,100.0
37283,2005020192.0,8465093.0,W,96.66666667,100.0,94.44444444,2013020577_278,Even,False,False,100.0
37242,2005020223.0,8460612.0,W,100.0,100.0,100.0,2013020765_127,Even,False,False,100.0
37237,2005020003.0,8465093.0,L,81.48148148,50.0,85.71428571,2012020057_205,Even,False,False,100.0
37235,2005020276.0,8460712.0,W,94.59459459,100.0,92.85714286,2012020057_101,Power Play,False,False,100.0
37175,2005021054.0,8462117.0,W,96.0,100.0,94.44444444,2013021146_134,Power Play,True,False,100.0
37185,2005020225.0,8465093.0,W,90.0,75.0,95.0,2013020719_245,Even,False,False,100.0
37184,2005020225.0,8470084.0,L,88.88888889,90.0,88.0,2013020719_198,Even,False,False,100.0
37183,2005020901.0,8460612.0,W,82.35294118,60.0,90.90909091,2013020719_186,Even,False,False,100.0
37182,2005020901.0,8469514.0,L,83.87096774,57.14285714,90.47619048,2013020719_172,Power Play,False,False,100.0
37181,2005021006.0,8455710.0,L,87.09677419,72.72727273,94.73684211,2013020719_130,Even,True,False,100.0
37180,2005021006.0,8469548.0,W,100.0,100.0,100.0,2013020719_38,Even,False,False,100.0
37177,2005020142.0,8468646.0,W,92.30769231,100.0,88.88888889,2013021146_169,Even,False,False,100.0
37176,2005021054.0,8458988.0,L,78.26086957,33.33333333,83.33333333,2013021146_151,Power Play,False,False,100.0
37173,2005021071.0,8455710.0,W,94.73684211,88.88888889,96.42857143,2013020761_229,Even,False,False,100.0
37188,2005021165.0,8448535.0,W,97.36842105,100.0,96.2962963,2013020601_164,Even,True,False,100.0
37172,2005020720.0,8460712.0,L,88.23529412,85.71428571,88.0,2013020761_214,Even,False,False,100.0
37171,2005020720.0,8459308.0,W,94.11764706,90.90909091,94.73684211,2013020761_175,Power Play,True,False,100.0
37170,2005020384.0,8460712.0,W,95.0,85.71428571,100.0,2013020761_147,Even,False,False,100.0
37169,2005020384.0,8460806.0,L,95.65217391,91.66666667,96.66666667,2013020761_129,Power Play,False,False,100.0
37167,2005021105.0,8460704.0,L,96.0,100.0,92.85714286,2013020761_45,Even,False,False,100.0
37166,2005021096.0,8467511.0,L,87.09677419,100.0,83.33333333,2013020457_296,Power Play,False,False,100.0
37165,2005021096.0,8455710.0,W,97.05882353,85.71428571,100.0,2013020457_246,Even,False,False,100.0
37164,2005020333.0,8460712.0,W,92.10526316,100.0,88.88888889,2013020457_244,Short Handed,True,False,100.0
37187,2005020228.0,8466339.0,L,80.0,66.66666667,81.25,2013020601_127,Even,False,False,100.0
37189,2005021165.0,8460703.0,L,92.59259259,100.0,92.0,2013020601_271,Even,False,False,100.0
37233,2005020066.0,8467511.0,W,75.0,66.66666667,76.92307692,2013020844_194,Even,False,False,100.0
37211,2005020639.0,8469461.0,W,96.55172414,100.0,93.33333333,2013021014_45,Power Play,True,False,100.0
37230,2005021172.0,8462102.0,W,80.76923077,80.0,78.94736842,2013020844_25,Even,False,False,100.0
37229,2005021172.0,8458562.0,L,88.67924528,75.0,96.77419355,2013020013_242,Even,False,False,100.0
37227,2005020327.0,8467453.0,W,95.23809524,100.0,92.30769231,2013020013_144,Even,True,False,100.0
37220,2005021117.0,8469514.0,W,88.46153846,100.0,84.21052632,2012020601_232,Power Play,False,False,100.0
37217,2005020681.0,8467391.0,L,84.61538462,75.0,87.5,2013020081_180,Power Play,True,False,100.0
37216,2005020681.0,8460715.0,W,95.65217391,100.0,93.33333333,2013020081_158,Even,False,False,100.0
37215,2005020893.0,8464999.0,W,92.30769231,100.0,90.90909091,2013020081_25,Even,False,False,100.0
37213,2005020537.0,8470594.0,L,90.90909091,85.71428571,92.0,2013021014_142,Even,False,False,100.0
37203,2005020126.0,8464999.0,L,90.32258065,88.88888889,90.0,2013020967_12,Even,False,False,100.0
37191,2005020329.0,8460806.0,L,85.71428571,100.0,76.47058824,2012020074_165,Even,False,False,100.0
37202,2005020126.0,8462147.0,W,90.0,85.71428571,91.66666667,2012020572_239,Even,False,False,100.0
37201,2005020114.0,8460535.0,W,86.36363636,60.0,93.75,2012020572_156,Power Play,False,False,100.0
37200,2005020114.0,8468481.0,L,87.5,66.66666667,91.30434783,2012020572_109,Power Play,True,False,100.0
37197,2005020405.0,8445386.0,L,91.30434783,88.88888889,90.90909091,2012020431_330,Power Play,False,False,100.0
37196,2005020405.0,8464999.0,W,97.2972973,92.85714286,100.0,2012020431_323,Power Play,True,False,100.0
37195,2005020519.0,8459140.0,L,91.89189189,85.71428571,92.59259259,2012020431_295,Even,False,False,100.0
37194,2005020519.0,8458568.0,W,93.5483871,100.0,92.85714286,2013020847_350,Power Play,False,True,100.0
37193,2005020371.0,8465093.0,W,96.77419355,100.0,95.83333333,2013020847_221,Even,True,False,100.0
37721,2005020573.0,8448382.0,L,82.14285714,66.66666667,83.33333333,2013020850_266,Even,False,False,100.0
37731,2005020615.0,8469675.0,W,100.0,100.0,100.0,2012020542_204,Even,True,False,100.0
36960,2005021166.0,8469548.0,L,88.0,100.0,86.36363636,2012020278_76,Even,False,False,100.0
38211,2005020374.0,8464999.0,L,91.42857143,78.57142857,100.0,2013020643_131,Power Play,False,False,100.0
38261,2005020673.0,8470594.0,L,84.0,80.0,85.71428571,2012020188_180,Power Play,False,False,100.0
38259,2005020213.0,8469675.0,W,100.0,100.0,100.0,2012020188_160,Even,False,False,100.0
38257,2005020864.0,8467913.0,W,87.5,100.0,81.81818182,2012020206_322,Even,False,True,100.0
38256,2005020864.0,8458988.0,L,90.0,100.0,86.95652174,2012020206_249,Even,False,False,100.0
38255,2005021027.0,8468011.0,L,84.0,100.0,80.0,2012020206_191,Even,False,False,100.0
38251,2005020052.0,8460612.0,W,92.0,87.5,93.75,2012020566_241,Power Play,False,False,100.0
38248,2005021017.0,8470140.0,W,87.09677419,71.42857143,90.90909091,2012020566_115,Even,False,False,100.0
38244,2005020700.0,8468481.0,L,94.59459459,83.33333333,96.55172414,2013020447_323,Even,False,False,100.0
38243,2005021092.0,8459579.0,L,80.0,75.0,78.57142857,2013020447_87,Even,False,False,100.0
38241,2005020795.0,8455710.0,W,100.0,100.0,100.0,2013020064_350,Even,False,False,100.0
38236,2005020791.0,8462055.0,W,96.42857143,100.0,94.73684211,2013020064_129,Even,False,False,100.0
38232,2005020609.0,8460704.0,W,100.0,100.0,100.0,2013020064_41,Even,False,False,100.0
38230,2005020219.0,8459140.0,W,96.55172414,100.0,95.23809524,2013020056_169,Even,False,False,100.0
38228,2005020191.0,8468481.0,L,84.84848485,85.71428571,83.33333333,2013020056_106,Even,True,False,100.0
38227,2005020191.0,8467959.0,W,95.65217391,100.0,93.75,2013020056_67,Even,False,False,100.0
38225,2005021220.0,8467391.0,W,100.0,100.0,100.0,2012020137_202,Even,True,False,100.0
38224,2005021075.0,8468011.0,W,88.88888889,100.0,84.21052632,2012020137_73,Even,False,False,100.0
38217,2005020447.0,8458568.0,L,75.0,62.5,85.71428571,2013020643_269,Power Play,False,False,100.0
38214,2005021078.0,8470594.0,L,76.47058824,100.0,66.66666667,2013020643_209,Power Play,False,False,100.0
38262,2005021169.0,8468481.0,W,94.73684211,85.71428571,96.66666667,2012020188_223,Even,True,False,100.0
38263,2005021169.0,8459463.0,L,90.0,83.33333333,90.90909091,2012020188_268,Even,False,False,100.0
38266,2005020146.0,8466141.0,L,87.5,94.11764706,81.81818182,2013020501_220,Power Play,False,False,100.0
38285,2005020546.0,8460535.0,W,93.18181818,100.0,90.625,2013020494_61,Even,False,False,100.0
38294,2005020353.0,8448382.0,W,97.14285714,100.0,94.44444444,2012020350_122,Even,False,False,100.0
38292,2005020647.0,8447687.0,L,94.44444444,100.0,91.30434783,2012020350_66,Power Play,False,False,100.0
38291,2005020647.0,8460705.0,W,100.0,100.0,100.0,2012020350_35,Even,False,False,100.0
38290,2005020433.0,8460715.0,W,81.25,66.66666667,81.81818182,2013020494_320,Even,True,False,100.0
38289,2005020433.0,8462152.0,L,86.20689655,84.61538462,84.61538462,2013020494_288,Even,False,False,100.0
38288,2005020432.0,8470594.0,W,88.46153846,90.90909091,85.71428571,2013020494_153,Power Play,False,False,100.0
38287,2005020432.0,8471915.0,L,88.57142857,85.71428571,88.88888889,2013020494_83,Power Play,False,False,100.0
38286,2005020546.0,8460715.0,L,83.33333333,71.42857143,87.5,2013020494_72,Even,False,False,100.0
38281,2005020150.0,8466290.0,W,95.23809524,100.0,92.59259259,2013021124_159,Even,False,False,100.0
38267,2005020146.0,8465093.0,W,88.23529412,70.0,95.65217391,2013020568_32,Even,False,False,100.0
38277,2005020473.0,8459432.0,L,86.20689655,75.0,89.47368421,2012020214_227,Even,False,False,100.0
38276,2005020656.0,8460703.0,L,97.36842105,100.0,96.2962963,2012020214_225,Even,False,False,100.0
38275,2005020656.0,8460612.0,W,96.2962963,100.0,95.65217391,2012020214_178,Even,False,False,100.0
38274,2005020516.0,8470594.0,L,84.375,83.33333333,84.21052632,2012020214_125,Even,False,False,100.0
38272,2005021195.0,8460705.0,W,85.0,50.0,93.33333333,2013020568_320,Power Play,False,False,100.0
38271,2005021195.0,8467913.0,L,85.18518519,62.5,94.44444444,2013020568_205,Power Play,False,False,100.0
38269,2005020846.0,8467486.0,L,79.16666667,75.0,80.0,2013020568_174,Even,False,False,100.0
38268,2005020846.0,8460806.0,W,88.46153846,100.0,85.0,2013020568_37,Even,False,False,100.0
38213,2005021078.0,8466141.0,W,91.17647059,88.88888889,91.66666667,2013020643_178,Even,False,False,100.0
38206,2005020680.0,8466290.0,W,89.28571429,83.33333333,90.0,2013021173_256,Power Play,False,False,100.0
38297,2005020024.0,8467453.0,L,90.24390244,71.42857143,93.93939394,2013020928_80,Power Play,False,False,100.0
38205,2005020680.0,8445386.0,L,83.87096774,70.0,88.88888889,2013021173_215,Even,False,False,100.0
38148,2005020412.0,8468685.0,L,89.47368421,66.66666667,93.33333333,2013020415_237,Even,False,False,100.0
38147,2005020843.0,8470320.0,L,84.61538462,80.0,84.21052632,2013020415_233,Even,False,False,100.0
38145,2005021083.0,8469658.0,W,93.10344828,90.0,94.11764706,2013020415_146,Even,False,False,100.0
38144,2005021083.0,8448535.0,L,90.90909091,93.33333333,88.23529412,2013020415_114,Power Play,False,False,100.0
38141,2005020053.0,8467391.0,W,95.83333333,100.0,94.11764706,2012020008_137,Even,False,False,100.0
38140,2005020053.0,8469152.0,L,91.42857143,84.61538462,95.23809524,2012020008_102,Power Play,False,False,100.0
38139,2005020082.0,8460705.0,W,88.88888889,100.0,85.0,2012020008_99,Power Play,False,False,100.0
38138,2005020082.0,8467950.0,L,90.90909091,86.66666667,91.30434783,2012020008_40,Power Play,True,False,100.0
38137,2005021098.0,8469658.0,W,100.0,100.0,100.0,2012020008_21,Even,False,False,100.0
38133,2005020888.0,8469675.0,W,94.87179487,92.30769231,95.23809524,2013020217_280,Even,False,False,100.0
38132,2005020888.0,8466141.0,L,89.18918919,93.75,85.0,2013020217_259,Even,False,False,100.0
38131,2005021182.0,8467913.0,L,81.48148148,66.66666667,82.60869565,2013020217_30,Even,False,False,100.0
38130,2005021182.0,8462117.0,W,83.33333333,40.0,94.44444444,2013020217_24,Even,False,False,100.0
38129,2005020343.0,8462047.0,W,97.56097561,92.85714286,100.0,2012020520_277,Power Play,False,False,100.0
38127,2005021200.0,8462117.0,W,91.17647059,87.5,92.0,2012020520_242,Even,False,False,100.0
38123,2005020147.0,8460535.0,L,90.47619048,75.0,93.93939394,2013021123_245,Power Play,False,False,100.0
38122,2005020641.0,8466290.0,W,96.15384615,100.0,95.0,2013021123_220,Even,False,False,100.0
38121,2005020641.0,8469658.0,L,95.0,100.0,93.93939394,2013021123_166,Power Play,False,False,100.0
38120,2005020243.0,8448382.0,L,90.69767442,87.5,91.66666667,2013021123_94,Even,False,False,100.0
38150,2005020814.0,8470594.0,L,89.13043478,66.66666667,92.10526316,2013020507_21,Even,False,False,100.0
38151,2005020814.0,8469548.0,W,91.66666667,100.0,88.23529412,2013020507_198,Even,False,False,100.0
38158,2005020486.0,8445386.0,W,81.81818182,82.35294118,80.0,2012020012_158,Power Play,True,False,100.0
38187,2005020247.0,8462055.0,L,90.0,100.0,88.88888889,2012020084_80,Even,False,False,100.0
38204,2005020291.0,8465093.0,L,83.33333333,75.0,87.5,2013021173_196,Power Play,True,False,100.0
38202,2005021134.0,8459463.0,W,95.45454545,100.0,95.0,2013021173_69,Even,False,False,100.0
38198,2005020717.0,8470320.0,W,91.17647059,75.0,93.10344828,2012020348_147,Even,True,False,100.0
38195,2005020829.0,8470594.0,L,92.10526316,71.42857143,96.66666667,2012020348_98,Even,False,False,100.0
38193,2005020083.0,8448535.0,W,95.0,92.85714286,95.83333333,2012020348_67,Even,False,False,100.0
38191,2005020404.0,8467511.0,W,100.0,100.0,100.0,2012020084_267,Power Play,False,False,100.0
38190,2005020404.0,8462147.0,L,100.0,100.0,100.0,2012020084_199,Even,False,False,100.0
38188,2005020835.0,8469658.0,W,92.85714286,75.0,95.65217391,2012020084_84,Even,False,False,100.0
38181,2005020097.0,8464999.0,W,80.95238095,0.0,88.23529412,2013020634_78,Short Handed,False,False,100.0
38159,2005021153.0,8462102.0,W,93.33333333,88.88888889,95.0,2012020012_213,Even,False,False,100.0
38175,2005020292.0,8460535.0,L,86.66666667,25.0,96.0,2012020415_151,Even,False,False,100.0
38174,2005020960.0,8470594.0,W,100.0,100.0,100.0,2012020415_128,Even,False,False,100.0
38170,2005021135.0,8469548.0,L,84.375,80.0,85.0,2013020475_151,Even,True,False,100.0
38167,2005020312.0,8460712.0,W,95.12195122,84.61538462,100.0,2012020115_236,Power Play,False,False,100.0
38166,2005020684.0,8460704.0,L,76.19047619,87.5,66.66666667,2012020115_179,Even,True,False,100.0
38165,2005020684.0,8470140.0,W,92.59259259,50.0,100.0,2012020373_353,Even,True,False,100.0
38162,2005020618.0,8470594.0,L,87.5,84.61538462,88.88888889,2012020373_153,Even,False,False,100.0
38160,2005021153.0,8467511.0,L,85.71428571,78.94736842,100.0,2012020012_290,Even,False,False,100.0
38295,2005020773.0,8448535.0,L,87.5,83.33333333,88.0,2012020350_322,Even,True,False,100.0
38298,2005020024.0,8468011.0,W,97.22222222,100.0,96.55172414,2013020928_123,Even,False,False,100.0
37732,2005020615.0,8470584.0,L,89.28571429,77.77777778,94.44444444,2012020542_266,Power Play,False,False,100.0
38398,2005021091.0,8459140.0,W,95.12195122,100.0,94.28571429,2012020353_272,Even,False,False,100.0
38428,2005020375.0,8460612.0,W,94.44444444,100.0,92.30769231,2013021118_104,Even,True,False,100.0
38427,2005020375.0,8460705.0,L,85.18518519,87.5,83.33333333,2013021118_50,Even,False,False,100.0
38425,2005020253.0,8445386.0,W,88.57142857,91.66666667,85.71428571,2013020496_333,Even,False,True,100.0
38423,2005020919.0,8448382.0,W,94.59459459,85.71428571,96.15384615,2013020496_167,Even,False,False,100.0
38422,2005020753.0,8467511.0,L,80.0,70.0,84.21052632,2013020496_36,Even,False,False,100.0
38421,2005020753.0,8445769.0,W,100.0,100.0,100.0,2012020101_307,Even,False,False,100.0
38420,2005020002.0,8468011.0,W,84.61538462,90.0,76.92307692,2012020101_289,Even,True,False,100.0
